"id"	"oas"
"IRAK4"	"oas:100216438"
"ZNF219"	"oas:101114707"
"TTLL8"	"oas:101113929"
"CAPN14"	"oas:101104645"
"WNT2B"	"oas:101116782"
"SH3D21"	"oas:101117295"
"ARHGEF40"	"oas:101114961"
"MANSC4"	"oas:101111272"
"TTLL4"	"oas:101112884"
"TTLL4"	"oas:101112884"
"PUS7L"	"oas:101115198"
"MLC1"	"oas:101114186"
"TPPP2"	"oas:101111551"
"TPPP2"	"oas:101111551"
"ST7L"	"oas:101117032"
"RNASE13"	"oas:101110512"
"SNU13"	"oas:101112386"
"EHD3"	"oas:101104895"
"STK40"	"oas:101117812"
"B4GALT4"	"oas:101104949"
"B4GALT4"	"oas:101104949"
"OSCP1"	"oas:101113543"
"MRPS35"	"oas:101109952"
"PCYOX1"	"oas:101105397"
"NDRG2"	"oas:101110763"
"NDRG2"	"oas:101110763"
"ARHGAP31"	"oas:101105202"
"MRPS15"	"oas:101113805"
"TIA1"	"oas:101105642"
"TIA1"	"oas:101105642"
"SLC39A2"	"oas:100302553"
"TMEM37"	"oas:101111860"
"METTL17"	"oas:101111807"
"MOV10L1"	"oas:101114437"
"ADAMTS20"	"oas:101115444"
"PRKAG3"	"oas:100142674"
"TMEM185B"	"oas:101113306"
"PPFIBP1"	"oas:101110491"
"TMEM39A"	"oas:101105459"
"TMSB4X"	"oas:101119695"
"C2orf42"	"oas:101106066"
"POGLUT1"	"oas:101105708"
"CSF3R"	"oas:101118070"
"RNASE9"	"oas:105613767"
"UBL5"	"oas:101110503"
"RNASE10"	"oas:443221"
"MOV10"	"oas:101117713"
"WNT6"	"oas:101111785"
"TMEM55B"	"oas:101117510"
"PRICKLE1"	"oas:101115695"
"TRABD"	"oas:101114410"
"C12orf71"	"oas:101111533"
"MXD1"	"oas:101106754"
"OSGEP"	"oas:101113042"
"TIMMDC1"	"oas:101105967"
"GRIK3"	"oas:101114065"
"PPM1J"	"oas:101107494"
"PPM1J"	"oas:101107494"
"KLHL33"	"oas:101115711"
"WNT10A"	"oas:101113129"
"CDK5R2"	"oas:101112037"
"GPR1"	"oas:101117126"
"PPHLN1"	"oas:101115951"
"TUBGCP6"	"oas:101115451"
"SMCO2"	"oas:101111792"
"GMCL1"	"oas:101115868"
"ZC3H12A"	"oas:101118325"
"CD80"	"oas:554317"
"CD80"	"oas:554317"
"MEAF6"	"oas:101118579"
"TEP1"	"oas:101117767"
"FEV"	"oas:101113391"
"ADPRH"	"oas:101116791"
"SNIP1"	"oas:101114317"
"CRYBA2"	"oas:101112297"
"SLC16A1"	"oas:443456"
"DNALI1"	"oas:101114567"
"PLA1A"	"oas:101106480"
"CFAP65"	"oas:101112547"
"PARP2"	"oas:101118027"
"ARNTL2"	"oas:101112046"
"HDAC10"	"oas:101115701"
"ANXA4"	"oas:101107176"
"CCNB1IP1"	"oas:101115966"
"SCG2"	"oas:101121240"
"AAK1"	"oas:101107425"
"TTC5"	"oas:101116233"
"POPDC2"	"oas:101106898"
"GNL2"	"oas:101114824"
"GNL2"	"oas:101114824"
"MAATS1"	"oas:101107403"
"LRIG2"	"oas:101108540"
"LRIG2"	"oas:101108540"
"IHH"	"oas:101113658"
"NHEJ1"	"oas:101113915"
"MAPK12"	"oas:101115956"
"STK38L"	"oas:101111789"
"YAF2"	"oas:101110409"
"PLXNB2"	"oas:101116473"
"MED21"	"oas:101112043"
"GPR55"	"oas:101121499"
"RSPO1"	"oas:101118843"
"C1orf109"	"oas:101115074"
"SLC23A3"	"oas:101114171"
"NR1I2"	"oas:101118075"
"MAGI3"	"oas:101118910"
"GXYLT1"	"oas:101110670"
"GFPT1"	"oas:101116643"
"DENND6B"	"oas:101116722"
"TM7SF3"	"oas:101112302"
"ANTXR1"	"oas:101108204"
"FGFR1OP2"	"oas:101112552"
"CDCA8"	"oas:101115324"
"RAB42"	"oas:105608211"
"GSK3B"	"oas:101121297"
"GSK3B"	"oas:101121297"
"CNPPD1"	"oas:101112796"
"CNPPD1"	"oas:101112796"
"PDZRN4"	"oas:101117488"
"PTAFR"	"oas:101104560"
"PHTF1"	"oas:101119349"
"EPHA10"	"oas:101115582"
"GKN1"	"oas:100101239"
"GKN1"	"oas:100101239"
"GKN2"	"oas:101108640"
"ASUN"	"oas:101112801"
"GPR156"	"oas:101107652"
"BMP10"	"oas:101109160"
"SPACA4"	"oas:105602047"
"MIOX"	"oas:101117241"
"FAM134A"	"oas:101114421"
"LMF2"	"oas:101117495"
"RSBN1"	"oas:101119595"
"C19orf84"	"oas:101122623"
"LPCAT4"	"oas:101110515"
"YRDC"	"oas:101119101"
"ARHGAP25"	"oas:101109429"
"NUTM1"	"oas:101121858"
"LRRC58"	"oas:101108095"
"NOP10"	"oas:101122111"
"CNTN1"	"oas:101118005"
"CNTN1"	"oas:101118005"
"ZFAND2B"	"oas:101114680"
"PTPN22"	"oas:101119860"
"SLC12A6"	"oas:101122361"
"C1orf122"	"oas:101116264"
"PROKR1"	"oas:101109687"
"EMC4"	"oas:101122789"
"MTF1"	"oas:101116516"
"APLF"	"oas:101116898"
"APLF"	"oas:101116898"
"FBXO48"	"oas:101109950"
"FSTL1"	"oas:101118330"
"PLEK"	"oas:101116531"
"NDUFB4"	"oas:101108353"
"EMC7"	"oas:101123302"
"CNRIP1"	"oas:101110489"
"ITPR2"	"oas:101113317"
"AVEN"	"oas:101107766"
"KLHDC7B"	"oas:101118522"
"ABCB6"	"oas:101115097"
"BCL2L15"	"oas:101120453"
"HGD"	"oas:101121480"
"INPP5B"	"oas:101119358"
"INPP5B"	"oas:101119358"
"AP4B1"	"oas:101120710"
"WDR92"	"oas:101111267"
"C1D"	"oas:101108794"
"SYCE3"	"oas:101122015"
"DCLRE1B"	"oas:101121133"
"HIPK1"	"oas:101121386"
"ZNF132"	"oas:101120188"
"RABL3"	"oas:101108873"
"ATG9A"	"oas:100913171"
"RYR3"	"oas:101111289"
"OLFML3"	"oas:101121985"
"SYT6"	"oas:101122233"
"ETAA1"	"oas:101111788"
"CPT1B"	"oas:443193"
"SF3A3"	"oas:101116775"
"SSPN"	"oas:101112556"
"FHL3"	"oas:101117026"
"FHL3"	"oas:101117026"
"HTR1B"	"oas:101111375"
"UTP11"	"oas:101117458"
"ANKZF1"	"oas:101116023"
"GTF2E1"	"oas:101109136"
"TRIM33"	"oas:101122480"
"PRSS35"	"oas:101115799"
"MEIS1"	"oas:101112041"
"MEIS1"	"oas:101112041"
"GJA1"	"oas:101122284"
"FMN1"	"oas:101101987"
"LRRK2"	"oas:101111447"
"PLN"	"oas:101108980"
"SCG5"	"oas:101102647"
"RASSF8"	"oas:101113746"
"TSPYL4"	"oas:101105335"
"LMNTD1"	"oas:101113056"
"LMNTD1"	"oas:101113056"
"GLB1L"	"oas:101115764"
"STXBP5L"	"oas:101109405"
"STXBP5L"	"oas:101109405"
"RHBDL2"	"oas:101117975"
"AKIRIN1"	"oas:100158234"
"ARHGAP11A"	"oas:101103069"
"ARHGAP11A"	"oas:101103069"
"NDUFS5"	"oas:101118232"
"SPRED2"	"oas:101117408"
"DENND2C"	"oas:101122903"
"GPR63"	"oas:101105759"
"MAPK8IP2"	"oas:101119037"
"GJD2"	"oas:101103323"
"ACTR2"	"oas:101112965"
"ACTR2"	"oas:101112965"
"FUT9"	"oas:106990120"
"ARSA"	"oas:101122266"
"ACTC1"	"oas:101111554"
"CNR1"	"oas:101122570"
"RAB1A"	"oas:100302065"
"SLC2A13"	"oas:101118936"
"KRAS"	"oas:101114005"
"KRAS"	"oas:101114005"
"C12orf40"	"oas:101111707"
"CEP68"	"oas:101117660"
"ETFRF1"	"oas:101114600"
"SLC1A4"	"oas:101113480"
"AQR"	"oas:101102524"
"ABCD2"	"oas:101119199"
"HTR1E"	"oas:101114783"
"POLQ"	"oas:101109663"
"AFTPH"	"oas:101114001"
"DPH6"	"oas:101103817"
"DPH6"	"oas:101103817"
"AMPD1"	"oas:101102023"
"C15orf41"	"oas:101104494"
"TMEM200A"	"oas:101120250"
"STK16"	"oas:101113048"
"MEIS2"	"oas:101104751"
"SHANK3"	"oas:101119297"
"TUBA4A"	"oas:100302357"
"CASC1"	"oas:101114856"
"TMCO5A"	"oas:101112065"
"TMCO5A"	"oas:101112065"
"MACF1"	"oas:101118486"
"PELI1"	"oas:101114854"
"NRAS"	"oas:101102438"
"FBXO40"	"oas:101109929"
"SPRED1"	"oas:101112323"
"SPRED1"	"oas:101112323"
"ZNF391"	"oas:101121211"
"CSDE1"	"oas:101102685"
"FAM98B"	"oas:101105253"
"KIF21A"	"oas:101119971"
"ACR"	"oas:100462675"
"POM121L2"	"oas:101105288"
"VPS54"	"oas:101115354"
"LRMP"	"oas:101113578"
"RASGRP1"	"oas:101105504"
"RASGRP1"	"oas:101105504"
"HCLS1"	"oas:101111760"
"DNAJB2"	"oas:101116542"
"SIKE1"	"oas:101103607"
"THBS1"	"oas:101106433"
"PABPC4"	"oas:101118742"
"UGP2"	"oas:101115777"
"GOLGB1"	"oas:101110468"
"WDPCP"	"oas:101119202"
"IQCB1"	"oas:101110893"
"MDH1"	"oas:101105807"
"MDH1"	"oas:101105807"
"FSIP1"	"oas:101106849"
"FSIP1"	"oas:101106849"
"CPNE8"	"oas:101120909"
"EAF2"	"oas:101111144"
"EAF2"	"oas:101111144"
"SYCP1"	"oas:101104025"
"PTPRN"	"oas:101113312"
"HEYL"	"oas:101119343"
"NT5C1A"	"oas:101119593"
"UBE2N"	"oas:100302360"
"HPCAL4"	"oas:101119857"
"OTX1"	"oas:101116465"
"EIF2AK4"	"oas:101107358"
"BCAT1"	"oas:443485"
"RNF182"	"oas:101103600"
"ILDR1"	"oas:101112275"
"SMIM13"	"oas:105603869"
"EHBP1"	"oas:101116893"
"EHBP1"	"oas:101116893"
"SRP14"	"oas:100135456"
"SOX5"	"oas:101115356"
"PTPRR"	"oas:101121162"
"CD86"	"oas:554318"
"CD86"	"oas:554318"
"BMF"	"oas:101108051"
"ETNK1"	"oas:101114860"
"CSTA"	"oas:101112780"
"PPIE"	"oas:100302350"
"PPIE"	"oas:100302350"
"CCDC58"	"oas:101113031"
"BUB1B"	"oas:101108313"
"TSHB"	"oas:101104284"
"TSPAN2"	"oas:101109585"
"FAM162A"	"oas:101113293"
"FAM162A"	"oas:101113293"
"TMEM17"	"oas:101119024"
"COMMD1"	"oas:101117656"
"COMMD1"	"oas:101117656"
"KPNA1"	"oas:101113813"
"TRIT1"	"oas:101120119"
"VANGL1"	"oas:101105039"
"RHOT2"	"oas:101119378"
"COMMD5"	"oas:101116237"
"MYCL"	"oas:101121392"
"RESP18"	"oas:101116806"
"PARP9"	"oas:101114071"
"PARP9"	"oas:101114071"
"DTX3L"	"oas:101119106"
"C2CD5"	"oas:101116387"
"C2CD5"	"oas:101116387"
"PTPRB"	"oas:101121760"
"PARP14"	"oas:101114323"
"DNPEP"	"oas:101117054"
"PLCB2"	"oas:101113074"
"PLCB2"	"oas:101113074"
"CASQ2"	"oas:101105292"
"HSPBAP1"	"oas:101114835"
"HSPBAP1"	"oas:101114835"
"ZHX2"	"oas:101109810"
"DIRC2"	"oas:101119362"
"SVBP"	"oas:101106376"
"MFSD2A"	"oas:101120365"
"MFSD2A"	"oas:101120365"
"FAM161A"	"oas:101117915"
"SLC22A15"	"oas:101105960"
"NPBWR1"	"oas:101107204"
"SEMA5B"	"oas:101119608"
"XPO1"	"oas:101118599"
"CAP1"	"oas:101120787"
"CAP1"	"oas:101120787"
"PDIA5"	"oas:100302347"
"ST8SIA1"	"oas:101117321"
"PPT1"	"oas:101121049"
"SEC22A"	"oas:101115085"
"PENK"	"oas:101109024"
"ADCY5"	"oas:105602258"
"RLF"	"oas:101121469"
"HACD2"	"oas:101120135"
"C15orf52"	"oas:101113337"
"MAB21L3"	"oas:101110381"
"KCNMB4"	"oas:100620050"
"MYLK"	"oas:443334"
"GMPPA"	"oas:101117823"
"CMAS"	"oas:101115615"
"CCDC14"	"oas:101120380"
"TMCO2"	"oas:101121724"
"ASIC4"	"oas:101113830"
"CHPF"	"oas:101114088"
"TMEM198"	"oas:101114339"
"CNOT2"	"oas:101122772"
"DISP2"	"oas:101113596"
"DISP2"	"oas:101113596"
"ATP1A1"	"oas:443381"
"ATP1A1"	"oas:443381"
"KNSTRN"	"oas:105608916"
"SSTR3"	"oas:101103055"
"ZMPSTE24"	"oas:101122230"
"IVD"	"oas:101113856"
"UMPS"	"oas:101116528"
"USP34"	"oas:101120484"
"ITGB5"	"oas:101120887"
"COL9A2"	"oas:101121906"
"ABCC9"	"oas:101117577"
"BAHD1"	"oas:101114113"
"MUC13"	"oas:101121144"
"CHST14"	"oas:101108574"
"C15orf57"	"oas:101108835"
"MYRFL"	"oas:101123023"
"HEG1"	"oas:101121656"
"HEG1"	"oas:101121656"
"HEG1"	"oas:101121656"
"CD58"	"oas:101106474"
"RPUSD2"	"oas:101114363"
"IGSF3"	"oas:101110899"
"OBSL1"	"oas:101114594"
"SMAP2"	"oas:101122735"
"INHA"	"oas:101118082"
"CAPZA3"	"oas:101122590"
"OSBPL11"	"oas:101117718"
"KNL1"	"oas:101114616"
"CD2"	"oas:443436"
"C12orf60"	"oas:101117662"
"PTGFRN"	"oas:101111151"
"LMLN"	"oas:101118237"
"LMLN"	"oas:101118237"
"RAD51"	"oas:101106070"
"SLC4A3"	"oas:101115351"
"SMCO3"	"oas:101107180"
"CD101"	"oas:101106981"
"ZFP69"	"oas:101122155"
"IQCG"	"oas:101119097"
"RMDN3"	"oas:101110764"
"RMDN3"	"oas:101110764"
"EXO5"	"oas:101123508"
"TTF2"	"oas:101107238"
"GCHFR"	"oas:101110240"
"ZNF684"	"oas:101122402"
"EPHA4"	"oas:101118852"
"EPHA4"	"oas:101118852"
"LRCH3"	"oas:101119355"
"LRCH3"	"oas:101119355"
"DNAJC17"	"oas:101109709"
"SEC61B"	"oas:101102793"
"RIMS3"	"oas:101102435"
"C15orf62"	"oas:101110513"
"KCNJ8"	"oas:101118008"
"GPR19"	"oas:101111955"
"RUBCN"	"oas:101122159"
"ZFYVE19"	"oas:101109973"
"ZFYVE19"	"oas:101109973"
"BEST3"	"oas:101123543"
"MUC20"	"oas:101122406"
"MUC20"	"oas:101122406"
"PPP1R14D"	"oas:101111024"
"PAX3"	"oas:101123253"
"TRIM45"	"oas:101107483"
"TAS2R42"	"oas:101120233"
"SPINT1"	"oas:101111287"
"NFYC"	"oas:101102681"
"VTCN1"	"oas:101107915"
"RHOV"	"oas:100302547"
"KCNQ4"	"oas:101122655"
"LRRTM4"	"oas:101119705"
"VPS18"	"oas:101111552"
"CITED4"	"oas:101122913"
"SMIM10L1"	"oas:101114344"
"GYS2"	"oas:101118685"
"TFRC"	"oas:100885768"
"DLL4"	"oas:780478"
"SGPP2"	"oas:101116130"
"MAN1A2"	"oas:101108177"
"SLC51A"	"oas:101120537"
"PCYT1A"	"oas:101120976"
"GDAP2"	"oas:101108971"
"GDAP2"	"oas:101108971"
"TAS2R7"	"oas:101122514"
"INO80"	"oas:101115188"
"WDR3"	"oas:101109229"
"CTPS1"	"oas:101103276"
"CTPS1"	"oas:101103276"
"UBXN7"	"oas:101121477"
"FARSB"	"oas:101119961"
"EXD1"	"oas:101115129"
"SLFNL1"	"oas:101123175"
"SPX"	"oas:101118938"
"CHP1"	"oas:101112321"
"CHP1"	"oas:101112321"
"GOLT1B"	"oas:101119200"
"FRS2"	"oas:101102468"
"SMCO1"	"oas:101122239"
"C3AR1"	"oas:101104226"
"OIP5"	"oas:101115374"
"RECQL"	"oas:101119710"
"WDR53"	"oas:101122487"
"FBXO45"	"oas:101123179"
"NUSAP1"	"oas:101112734"
"TMED7"	"oas:101106591"
"SCMH1"	"oas:101103519"
"NRROS"	"oas:101123000"
"NDUFAF1"	"oas:101113336"
"CEP19"	"oas:101123256"
"SPAG17"	"oas:101109497"
"PAK2"	"oas:101123517"
"EDN2"	"oas:101103933"
"RTF1"	"oas:101113595"
"SENP5"	"oas:101101942"
"LRRTM1"	"oas:105611905"
"PYROXD1"	"oas:101119461"
"YEATS4"	"oas:100302361"
"IAPP"	"oas:101120402"
"LTK"	"oas:101115880"
"PIGZ"	"oas:106990119"
"MELTF"	"oas:101102773"
"ACSL3"	"oas:101120728"
"ACSL3"	"oas:101120728"
"TBX15"	"oas:101110282"
"DLG1"	"oas:101103028"
"HIVEP3"	"oas:101101858"
"RPAP1"	"oas:101121173"
"GUCA2B"	"oas:100125620"
"WARS2"	"oas:101110551"
"WARS2"	"oas:101110551"
"BDH1"	"oas:101104112"
"GUCA2A"	"oas:100125619"
"APOD"	"oas:101104361"
"TYRO3"	"oas:101116151"
"MCHR1"	"oas:101108822"
"SLCO1A2"	"oas:101119972"
"AP1S3"	"oas:101117145"
"ACAP2"	"oas:101102615"
"ACAP2"	"oas:101102615"
"XXYLT1"	"oas:105609977"
"SUCLG1"	"oas:101122512"
"HAO2"	"oas:101110803"
"FAM43A"	"oas:101105543"
"FOXJ3"	"oas:101104696"
"FOXJ3"	"oas:101104696"
"HSD3B1"	"oas:100190978"
"LSG1"	"oas:101105791"
"MGA"	"oas:101107672"
"WDFY1"	"oas:101121495"
"RIMKLA"	"oas:101104941"
"ZNF697"	"oas:101111062"
"MRPL44"	"oas:101121751"
"ZMYND12"	"oas:101105195"
"TMEM44"	"oas:101102868"
"PHGDH"	"oas:101111328"
"SERPINE2"	"oas:101122004"
"SCO2"	"oas:101114418"
"FAM124B"	"oas:101122416"
"ATP13A3"	"oas:101106047"
"ATP13A3"	"oas:101106047"
"MAPKBP1"	"oas:101114779"
"CUL3"	"oas:101122669"
"GP5"	"oas:101103118"
"HES1"	"oas:101106560"
"JMJD7"	"oas:101116914"
"PPCS"	"oas:100145879"
"OPA1"	"oas:101106813"
"OPA1"	"oas:101106813"
"HMGCS2"	"oas:101111590"
"DNAH6"	"oas:101122589"
"ATP13A4"	"oas:101107059"
"ATP13A4"	"oas:101107059"
"CCDC30"	"oas:101102114"
"SLCO1C1"	"oas:101120911"
"DOCK10"	"oas:101123187"
"ATP13A5"	"oas:101107321"
"HRASLS"	"oas:101103619"
"MB21D2"	"oas:101103867"
"NOTCH2"	"oas:101112098"
"FGF12"	"oas:100302340"
"PPIH"	"oas:101105450"
"KCMF1"	"oas:101122775"
"KCMF1"	"oas:101122775"
"SPTBN5"	"oas:101117167"
"CLDN19"	"oas:101102362"
"CCDC50"	"oas:101104368"
"CCDC50"	"oas:101104368"
"PDE3A"	"oas:101115870"
"NYAP2"	"oas:101123610"
"UTS2B"	"oas:101104629"
"UTS2B"	"oas:101104629"
"P3H1"	"oas:101105862"
"OSTN"	"oas:100125617"
"C1orf50"	"oas:101106120"
"EHD4"	"oas:101115625"
"GMNC"	"oas:101104882"
"SEC22B"	"oas:101112362"
"IL1RAP"	"oas:101108354"
"TCF7L1"	"oas:100913162"
"PLA2G4E"	"oas:101115878"
"TMEM207"	"oas:101105130"
"CLDN16"	"oas:101105382"
"SLC2A1"	"oas:443461"
"CLDN1"	"oas:780473"
"IRS1"	"oas:101102293"
"IRS1"	"oas:101102293"
"PLA2G4D"	"oas:101116150"
"P3H2"	"oas:101108618"
"TP63"	"oas:101108874"
"TP63"	"oas:101108874"
"RETSAT"	"oas:101123106"
"PLA2G4F"	"oas:101116403"
"TPRG1"	"oas:101109847"
"PDE4DIP"	"oas:101112864"
"PDE4DIP"	"oas:101112864"
"LPP"	"oas:101110107"
"RHBDD1"	"oas:101102542"
"BCL6"	"oas:101110557"
"VPS39"	"oas:101116657"
"RTP2"	"oas:101110808"
"SST"	"oas:443006"
"ELMOD3"	"oas:101123360"
"PLEKHA5"	"oas:101121844"
"PLEKHA5"	"oas:101121844"
"FAM183A"	"oas:101108699"
"MASP1"	"oas:101111065"
"MASP1"	"oas:101111065"
"RTP1"	"oas:101111333"
"COL4A4"	"oas:101118172"
"CFAP57"	"oas:101106130"
"ST6GAL1"	"oas:100913159"
"C1orf210"	"oas:101109222"
"ADIPOQ"	"oas:101102524"
"ZNF106"	"oas:101117165"
"ZNF106"	"oas:101117165"
"CAPG"	"oas:101101968"
"RFC4"	"oas:101112103"
"PLCZ1"	"oas:101122850"
"MAT2A"	"oas:101102380"
"GGCX"	"oas:443129"
"KNG1"	"oas:101112781"
"KNG1"	"oas:101112781"
"PRKAB2"	"oas:101113114"
"PRKAB2"	"oas:101113114"
"GANC"	"oas:101117423"
"GANC"	"oas:101117423"
"TIE1"	"oas:443265"
"HRG"	"oas:101113377"
"FMO5"	"oas:101113713"
"COL4A3"	"oas:101102790"
"FETUB"	"oas:101113641"
"MPL"	"oas:101108962"
"AHSG"	"oas:443392"
"CAPN3"	"oas:443038"
"PIK3C2G"	"oas:101123108"
"CPSF6"	"oas:101114513"
"CPSF6"	"oas:101114513"
"TBCCD1"	"oas:101114152"
"SNAP23"	"oas:101117588"
"VAMP5"	"oas:101102225"
"CRYGS"	"oas:101114405"
"LRRC57"	"oas:101118191"
"RNF181"	"oas:101102887"
"HAUS2"	"oas:101118615"
"TMEM150A"	"oas:101103139"
"CDC20"	"oas:101110548"
"DGKG"	"oas:101114659"
"DGKG"	"oas:101114659"
"C2orf68"	"oas:101103387"
"ELOVL1"	"oas:101110801"
"USP39"	"oas:101103797"
"CHD1L"	"oas:101113972"
"CHD1L"	"oas:101113972"
"ETV5"	"oas:101115418"
"SFTPB"	"oas:443043"
"TRA2B"	"oas:101115669"
"BCL9"	"oas:101114572"
"MFF"	"oas:101103045"
"MFF"	"oas:101103045"
"ACP6"	"oas:101114832"
"IGF2BP2"	"oas:101115925"
"TM4SF20"	"oas:101103299"
"STARD9"	"oas:101117936"
"SENP2"	"oas:101116364"
"LIPH"	"oas:101116788"
"LIPH"	"oas:101116788"
"RERGL"	"oas:101123365"
"TMEM41A"	"oas:101106135"
"CDAN1"	"oas:101118193"
"MAP3K13"	"oas:101117036"
"AGFG1"	"oas:101103789"
"PDZK1"	"oas:101106377"
"EHHADH"	"oas:101117635"
"ATOH8"	"oas:101102971"
"TTBK2"	"oas:101119052"
"VPS8"	"oas:101118404"
"LMO3"	"oas:101123620"
"LMO3"	"oas:101123620"
"EPHB3"	"oas:101106389"
"CCL20"	"oas:101104302"
"RNF115"	"oas:101116361"
"DAW1"	"oas:101104559"
"UBR1"	"oas:101119567"
"CHRD"	"oas:443243"
"CHRD"	"oas:443243"
"THPO"	"oas:101119601"
"MGST1"	"oas:101103462"
"ST3GAL5"	"oas:101104977"
"POLR2H"	"oas:101119867"
"TMEM62"	"oas:101119826"
"CLCN2"	"oas:100125625"
"CCNDBP1"	"oas:101120086"
"POLR3C"	"oas:101116616"
"SPHKAP"	"oas:101118932"
"FAM131A"	"oas:101120127"
"EPB42"	"oas:101120335"
"PID1"	"oas:101104810"
"SLC15A5"	"oas:101103710"
"EIF4G1"	"oas:494441"
"EIF4G1"	"oas:494441"
"MDGA2"	"oas:101121099"
"LRR1"	"oas:101119991"
"PSMD2"	"oas:101120791"
"POLR1A"	"oas:101105398"
"NUDT17"	"oas:101114485"
"DNAAF2"	"oas:101122790"
"ECE2"	"oas:101121054"
"PIAS3"	"oas:101116875"
"ALG3"	"oas:101121650"
"POLE2"	"oas:101123044"
"DNER"	"oas:101119703"
"VWA5B2"	"oas:101107661"
"STRAP"	"oas:101104225"
"KLHDC1"	"oas:101106423"
"ABCF3"	"oas:101121904"
"KLHDC2"	"oas:101120247"
"TRIP12"	"oas:101105057"
"TRIP12"	"oas:101105057"
"ANKRD35"	"oas:101117123"
"FBXO36"	"oas:101119965"
"DVL3"	"oas:101107926"
"NEMF"	"oas:101101894"
"EIF2B5"	"oas:101108187"
"VCPKMT"	"oas:101102313"
"EPS8"	"oas:101109134"
"PTCD3"	"oas:101105643"
"HTR3E"	"oas:101122747"
"SLC16A14"	"oas:101105803"
"SOS2"	"oas:101102732"
"ITGA10"	"oas:101117377"
"ABCC5"	"oas:101123431"
"PEX11B"	"oas:101117631"
"L2HGDH"	"oas:101121015"
"RBM8A"	"oas:101117890"
"ATP5S"	"oas:101103572"
"LIX1L"	"oas:101118146"
"PARL"	"oas:101102026"
"IMMT"	"oas:101105896"
"MAP6D1"	"oas:101109239"
"ANKRD34A"	"oas:101118396"
"MRPL35"	"oas:101106507"
"CDKL1"	"oas:101103157"
"CDKL1"	"oas:101103157"
"YEATS2"	"oas:101109507"
"MAP4K5"	"oas:101103818"
"KLHL24"	"oas:101102691"
"KLHL6"	"oas:101102950"
"REEP1"	"oas:101103225"
"PTPRO"	"oas:101104734"
"PTPRO"	"oas:101104734"
"ATL1"	"oas:101122922"
"MCF2L2"	"oas:101109765"
"SAV1"	"oas:101104666"
"B3GNT5"	"oas:101103203"
"SP100"	"oas:101120993"
"LAMP3"	"oas:101103444"
"TXNIP"	"oas:654403"
"HFE2"	"oas:101114997"
"MCCC1"	"oas:101110023"
"DCUN1D1"	"oas:101103689"
"KDM3A"	"oas:101106756"
"KDM3A"	"oas:101106756"
"ATP11B"	"oas:101110296"
"FCGR1A"	"oas:100192431"
"CAB39"	"oas:101106309"
"NIN"	"oas:101114754"
"NIN"	"oas:101114754"
"ITM2C"	"oas:100174906"
"FXR1"	"oas:101104706"
"FXR1"	"oas:101104706"
"SPATA3"	"oas:101112381"
"RERG"	"oas:101123365"
"RERG"	"oas:101123365"
"CCDC39"	"oas:101105124"
"ABHD12B"	"oas:101105505"
"PSMD1"	"oas:101108368"
"TTC14"	"oas:101105376"
"PEX5L"	"oas:101105793"
"PYGL"	"oas:554320"
"PYGL"	"oas:554320"
"USP13"	"oas:101107750"
"PDE6H"	"oas:101105813"
"HTR2B"	"oas:101106827"
"NDUFB5"	"oas:101108008"
"TRIM9"	"oas:101105756"
"MRPL47"	"oas:101108442"
"ARMC9"	"oas:101107335"
"TMX1"	"oas:101106015"
"ACTL6A"	"oas:101108709"
"GNB4"	"oas:101108976"
"ARHGDIB"	"oas:101106069"
"FRMD6"	"oas:101106265"
"RNF103"	"oas:101107266"
"MFN1"	"oas:101109233"
"GNG2"	"oas:101106689"
"C14orf166"	"oas:101121523"
"B3GNT7"	"oas:101107579"
"SV2A"	"oas:101123425"
"KCNMB3"	"oas:101109757"
"NID2"	"oas:101107101"
"PIK3CA"	"oas:101110015"
"ERP27"	"oas:101106511"
"ZMAT3"	"oas:101110288"
"PTGDR"	"oas:101122283"
"RMND5A"	"oas:101107681"
"PLEKHO2"	"oas:101107604"
"TBL1XR1"	"oas:101111508"
"NMUR1"	"oas:101122766"
"PIF1"	"oas:101110916"
"NAALADL2"	"oas:101111764"
"PTMA"	"oas:101108110"
"MGP"	"oas:101106925"
"PDE6D"	"oas:101108369"
"NLGN1"	"oas:101112016"
"RBPMS2"	"oas:101122793"
"COPS7B"	"oas:100302337"
"OAZ2"	"oas:101107870"
"SPATA16"	"oas:101112876"
"SPATA16"	"oas:101112876"
"MTMR11"	"oas:101102103"
"CD8A"	"oas:101103464"
"ZNF609"	"oas:101108231"
"ECT2"	"oas:101113294"
"NCEH1"	"oas:101113553"
"TRIP4"	"oas:678681"
"DIS3L2"	"oas:101108891"
"TNFSF10"	"oas:101114153"
"ART4"	"oas:101117410"
"GHSR"	"oas:443238"
"WBP11"	"oas:101107429"
"WBP11"	"oas:101107429"
"CSNK1G1"	"oas:101109276"
"CD8B"	"oas:101103712"
"FNDC3B"	"oas:101114406"
"PPIB"	"oas:554319"
"SMYD1"	"oas:101108731"
"TMEM212"	"oas:101113124"
"TMEM212"	"oas:101113124"
"FABP1"	"oas:101108999"
"SNX22"	"oas:101109803"
"OTUD7B"	"oas:101116276"
"SNX1"	"oas:101117487"
"PLD1"	"oas:101114661"
"PLD1"	"oas:101114661"
"VPS45"	"oas:101102352"
"DAPK2"	"oas:101123304"
"TNIK"	"oas:101115086"
"TNIK"	"oas:101115086"
